BusNum,BusNum:1,LineCircuit,LineXFType,XFAuto,XFRegMin,XFRegMax,XFRegTargetType,XFTapMin,XFTapMax,XFStep,XFTableNum,XFRegBus,OPFAreaXFPS,LineXfmr,TimeDomainSelectedXF,XFOPFRegEnforceLimits,XFConfiguration,XFFixedTap,XFFixedTap:1,XFNominalKV,XFNominalKV:1,LineTap,XFMVABase,FileType,FileType:1,FileType:2,UseDelay,UseSecRegRange,MoveDelay,MoveDelay:1,MoveDelay:2,MoveDelay:3,MoveDelay:4,MoveDelay:5,MoveDelay:6,MoveDelay:7,StepsToMove,StepsToMove:1,XFRegMin:1,XFRegMax:1,CustomFloat
210326,210329,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210329,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.556781
210326,210330,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210330,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.046776
210326,210331,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210331,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.239344
210333,210332,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210332,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-28.417629
210333,210332,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210332,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-28.417629
210332,210334,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210334,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,25.219807
210335,210336,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210336,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.962684
210335,210337,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210337,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.115112
210335,210338,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210338,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.001618
210335,210339,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210339,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.457076
210335,210340,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210340,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,1.720469
210335,210341,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210341,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,1.89093
210342,210345,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210345,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,345,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.899787
210342,210346,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210346,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,17.305309
210343,210345,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210345,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.690884
210344,210345,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210345,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
210348,210347,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210347,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-62.417606
210348,210347,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210347,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-62.417606
210347,210349,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210349,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-67.160866
210350,210351,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210351,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,33.44556
210353,210352,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210352,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-20.255657
210352,210354,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210354,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-47.048573
210355,210356,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210356,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
210357,210358,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210358,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,18.55401
210359,210360,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,210360,NO ,YES,NO ,NO ,Delta - Gwye,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
220100,220099,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220099,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-21.956491
220119,220122,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220122,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,345,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-6.550775
220119,220123,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220123,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-12.255762
220119,220124,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220124,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.667643
220119,220125,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220125,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-8.300984
220119,220126,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220126,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-12.562156
220119,220127,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220127,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-12.05967
220120,220122,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220122,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,19.108526
220121,220122,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220122,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
220128,220131,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220131,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,345,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.070683
220128,220132,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220132,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.728873
220128,220133,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220133,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-3.112937
220128,220134,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220134,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-3.212893
220129,220131,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220131,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.10592
220130,220131,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220131,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
220135,220136,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220136,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.812266
220137,220140,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220140,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,14.124818
220138,220140,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220140,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
220139,220140,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220140,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
220141,220142,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220142,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.129112
220141,220143,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220143,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.468538
220141,220144,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220144,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,24,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.205903
220141,220145,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220145,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.115952
220141,220146,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220146,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.071014
220141,220147,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220147,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.063874
220148,220149,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220149,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,18,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.157466
220150,220151,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220151,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-12.340612
220152,220153,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220153,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-21.926657
220155,220154,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220154,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,46.94968
220154,220156,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220156,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-31.460382
220158,220157,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220157,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,11.391587
220157,220159,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220159,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-9.670039
220161,220160,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220160,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.707587
220161,220160,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220160,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.707587
220160,220162,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220162,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.597499
220160,220163,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220163,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.763682
220160,220164,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220164,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.679161
220160,220165,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220165,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,20,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.711978
220160,220166,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220166,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-3.073551
220160,220167,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220167,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.375857
220168,220169,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220169,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.2,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-3.000176
220170,220171,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220171,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.388699
220173,220172,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220172,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,29.956808
220172,220174,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220174,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-15.876354
220175,220176,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220176,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,22,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-49.193588
220177,220178,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220178,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.722196
220180,220179,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220179,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,1.534217
220179,220181,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220181,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.351416
220182,220183,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220183,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-20.300783
220185,220184,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220184,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,18.386253
220184,220186,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220186,NO ,YES,NO ,NO ,Gwye - Delta,1,1,345,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-18.355406
220187,220188,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,220188,NO ,YES,NO ,NO ,Gwye - Delta,1,1,138,13.8,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,5.63976
