BusNum,BusName,BusNomVolt,BusPUVolt,BusAngle,BusG:1,BusB:1,AreaNum,ZoneNum,BANumber,SubNum,BusSlack,BusStatus,BusLongName,BusKVVolt,BusRad,BusE,BusF,BusMCMW,BusMWMCEnergy,BusMWMCCongestion,BusMWMCLosses,BusMCMVAR,BusMvarMCCongestion,BusMvarMCLosses,BusMCVolt,OwnerNum,BusEquiv,BusScale,TimeDomainSelected,LSName,BusMonEle,BusVoltLim,BusVoltLimLow,BusVoltLimHigh,LPOPFConstraint,BusLossSensMW,BusLossSensMVR,DCLossMultiplier,PVmonBusVoltage,PVMonBusVoltageKV,PVmonBusAngle,pvMonVQSense,PVmonBusPLoad,PVmonBusQLoad,PVMonBusShunt,qvBusMinVolt,qvBusMaxVolt,qvBusStepSize,CustomString,CustomString:1,CustomString:2,,,,,,,,,,
230294,ROCK ISLAND 2 3,18,1.04,-2.595065,0,0,6,1,13,3999,NO ,Connected,,,newbus 138,18.72,-0.045292,1.0389,-0.0471,56.2573,57.4583,-1.2011,0,PV Bus,PV Bus,PV Bus,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0539,0,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Columbus,Colorado County,Texas
230295,ROCK ISLAND 2 4,13.8,1.04,-2.627971,0,0,6,1,13,3999,NO ,Connected,,,newbus 138,14.352,-0.045867,1.0389,-0.0477,56.2564,57.4583,-1.2019,0,PV Bus,PV Bus,PV Bus,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0541,0,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Columbus,Colorado County,Texas
230296,MARLIN 3 1,138,1.044408,8.154103,0,0,5,1,13,4000,NO ,Connected,,,newbus 138,144.1282,0.142316,1.0338,0.1481,51.0719,57.4583,-6.3864,0,0.3123,0.3123,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1139,-0.0016,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Marlin,Falls County,Texas
230297,MARLIN 3 2,13.8,1.044408,8.154103,0,0,5,1,13,4000,NO ,Connected,,,newbus 138,14.4128,0.142316,1.0338,0.1481,51.0719,57.4583,-6.3864,0,0.3123,0.3123,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1139,-0.0016,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Marlin,Falls County,Texas
240001,ROCKSPRINGS 1 1,138,1.045442,26.78577,0,0,3,1,14,4001,NO ,Connected,,,newbus 138,144.2711,0.4675,0.9333,0.4711,53.815,57.4583,-3.6433,0,0.0852,0.0852,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1603,-0.0037,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Rocksprings,Edwards County,Texas
240002,JUNCTION 1 1,138,1.036971,20.847298,0,0,3,1,14,4002,NO ,Connected,,,newbus 138,143.102,0.363854,0.9691,0.369,53.5436,57.4583,-3.9147,0,0.1263,0.1263,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1393,-0.007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Junction,Kimble County,Texas
240003,HEXT 1 1,138,1.032949,23.26546,0,0,3,1,14,4003,NO ,Connected,,,newbus 138,142.547,0.406059,0.949,0.408,53.1598,57.4583,-4.2985,0,0.0683,0.0683,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1461,-0.0064,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Menard,Menard County,Texas
240004,MENARD 1 1,138,1.036852,25.645394,0,0,3,1,14,4004,NO ,Connected,,,newbus 138,143.0856,0.447597,0.9347,0.4487,53.2813,57.4583,-4.177,0,0.0815,0.0815,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1538,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Menard,Menard County,Texas
240005,OZONA 1 1,138,1.035067,37.640453,0,0,1,1,14,4005,NO ,Connected,,,newbus 138,142.8393,0.65695,0.8196,0.6321,53.4227,57.4583,-4.0356,0,0.0526,0.0526,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1943,-0.0042,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Ozona,Crockett County,Texas
240006,ELDORADO 1 1,138,1.039975,32.143743,0,0,3,1,14,4006,NO ,Connected,,,newbus 138,143.5165,0.561014,0.8806,0.5533,53.3017,57.4583,-4.1566,0,0.0529,0.0529,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1766,-0.003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Eldorado,Schleicher County,Texas
240007,ELDORADO 2 1,138,1.039263,28.535939,0,0,3,1,14,4007,NO ,Connected,,,newbus 138,143.4183,0.498046,0.913,0.4965,53.3416,57.4583,-4.1167,0,0.0824,0.0824,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1638,-0.0046,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Adams,Schleicher County,Texas
240008,FORT MC KAVETT 1 1,138,1.040681,27.844938,0,0,3,1,14,4008,NO ,Connected,,,newbus 138,143.6139,0.485986,0.9202,0.4861,53.3293,57.4583,-4.1291,0,0.0862,0.0862,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1616,-0.0044,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort McKavett,Menard County,Texas
240009,OZONA 2 1,138,1.037767,35.608338,0,0,1,1,14,4009,NO ,Connected,,,newbus 138,143.2119,0.621483,0.8437,0.6042,53.3967,57.4583,-4.0617,0,0.0533,0.0533,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1891,-0.0042,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Ozona,Crockett County,Texas
240010,SONORA 1 1,138,1.042005,30.034899,0,0,3,1,14,4010,NO ,Connected,,,newbus 138,143.7967,0.524208,0.9021,0.5216,53.3925,57.4583,-4.0658,0,0.0808,0.0808,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1677,-0.003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sonora,Sutton County,Texas
240011,ROOSEVELT 1 1,138,1.042645,23.658707,0,0,3,1,14,4011,NO ,Connected,,,newbus 138,143.885,0.412922,0.955,0.4184,53.6315,57.4583,-3.8268,0,0.1124,0.1124,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1491,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Wilson Place,Kimble County,Texas
240012,JUNCTION 2 1,345,1.039968,24.642332,0,0,3,1,14,4012,NO ,Connected,,,newbus 138,358.7889,0.43009,0.9453,0.4336,53.5512,57.4583,-3.9071,0,0.1355,0.1355,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1469,-0.0094,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Junction,Kimble County,Texas
240013,JUNCTION 2 2,138,1.037538,23.654356,0,0,3,1,14,4012,NO ,Connected,,,newbus 138,143.1802,0.412846,0.9504,0.4163,53.4716,57.4583,-3.9867,0,0.1143,0.1143,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1477,-0.0064,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Junction,Kimble County,Texas
240014,JUNCTION 2 3,18,1.03951,24.441908,0,0,3,1,14,4012,NO ,Connected,,,newbus 138,18.7112,0.426592,0.9464,0.4301,53.5357,57.4583,-3.9226,0,0.1308,0.1308,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1471,-0.0087,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Junction,Kimble County,Texas
240015,JUNCTION 2 4,1,1.03951,24.441908,0,0,3,1,14,4012,NO ,Connected,,,newbus 138,1.0395,0.426592,0.9464,0.4301,53.5357,57.4583,-3.9226,0,0.1308,0.1308,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1471,-0.0087,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Junction,Kimble County,Texas
240016,ROCKSPRINGS 2 1,138,1.044583,26.006951,0,0,3,1,14,4013,NO ,Connected,,,newbus 138,144.1524,0.453907,0.9388,0.458,53.694,57.4583,-3.7643,0,0.1017,0.1017,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1554,-0.0037,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Rocksprings,Edwards County,Texas
240017,ROCKSPRINGS 3 1,138,1.045961,28.236604,0,0,3,1,14,4014,NO ,Connected,,,newbus 138,144.3426,0.492822,0.9215,0.4949,53.6413,57.4583,-3.817,0,0.1009,0.1009,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1624,-0.0026,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Rocksprings,Edwards County,Texas
240018,MOUNTAIN HOME 4 1,138,1.038352,19.976804,0,0,3,1,14,4015,NO ,Connected,,,newbus 138,143.2926,0.348661,0.9759,0.3547,53.69,57.4583,-3.7683,0,0.1179,0.1179,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1313,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mountain Home,Kerr County,Texas
240019,ELDORADO 3 1,138,1.040018,32.429404,0,0,3,1,14,4016,NO ,Connected,,,newbus 138,143.5225,0.566,0.8778,0.5577,53.3361,57.4583,-4.1222,0,0.0599,0.0599,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1772,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Eldorado,Schleicher County,Texas
240020,OZONA 3 1,138,1.045428,32.730953,0,0,1,1,14,4017,NO ,Connected,,,newbus 138,144.2691,0.571263,0.8794,0.5653,53.5476,57.4583,-3.9107,0,0.0849,0.0849,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1798,-0.0025,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Corner Windmill,Val Verde County,Texas
240021,FORT MC KAVETT 2 1,138,1.042992,29.743851,0,0,3,1,14,4018,NO ,Connected,,,newbus 138,143.9329,0.519128,0.9056,0.5175,53.1859,57.4583,-4.2725,0,0.0576,0.0576,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1683,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Christoval,Tom Green County,Texas
240022,LAUGHLIN A F B 1 1,138,1.043863,29.145294,0,0,4,1,14,4019,NO ,Connected,,,newbus 138,144.0531,0.508681,0.9117,0.5084,53.8649,57.4583,-3.5934,0,0.0543,0.0543,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1703,-0.0004,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240023,LAUGHLIN A F B 2 1,138,1.044368,29.207701,0,0,4,1,14,4020,NO ,Connected,,,newbus 138,144.1228,0.509771,0.9116,0.5096,53.8635,57.4583,-3.5949,0,0.0575,0.0575,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1702,-0.0002,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240024,LAUGHLIN A F B 3 1,138,1.04734,29.696631,0,0,4,1,14,4021,NO ,Connected,,,newbus 138,144.533,0.518304,0.9098,0.5189,53.8571,57.4583,-3.6012,0,0.0675,0.0675,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1716,0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Lake View,Val Verde County,Texas
240025,LAUGHLIN A F B 4 1,138,1.043857,29.327919,0,0,4,1,14,4022,NO ,Connected,,,newbus 138,144.0522,0.511869,0.9101,0.5113,53.8632,57.4583,-3.5951,0,0.0478,0.0478,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.172,-0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240026,LAUGHLIN A F B 5 1,138,1.044654,29.103578,0,0,4,1,14,4023,NO ,Connected,,,newbus 138,144.1623,0.507953,0.9128,0.5081,53.8924,57.4583,-3.5659,0,0.0523,0.0523,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.17,-0.0006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240027,COMSTOCK 1 1,138,1.05077,30.787371,0,0,3,1,14,4024,NO ,Connected,,,newbus 138,145.0063,0.537341,0.9027,0.5378,53.8069,57.4583,-3.6514,0,0.0802,0.0802,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1743,0.0008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240028,DEL RIO 1 1,138,1.049162,30.093279,0,0,4,1,14,4025,NO ,Connected,,,newbus 138,144.7844,0.525227,0.9077,0.5261,53.8356,57.4583,-3.6227,0,0.0734,0.0734,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1725,0.0007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Lake View,Val Verde County,Texas
240030,LAUGHLIN A F B 6 1,138,1.043688,29.1505,0,0,4,1,14,4026,NO ,Connected,,,newbus 138,144.0289,0.508772,0.9115,0.5084,53.8669,57.4583,-3.5914,0,0.0519,0.0519,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1706,-0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240031,LAUGHLIN A F B 6 2,13.8,1.043688,29.1505,0,0,4,1,14,4026,NO ,Connected,,,newbus 138,14.4029,0.508772,0.9115,0.5084,53.8669,57.4583,-3.5914,0,0.0519,0.0519,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1706,-0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240032,LAUGHLIN A F B 6 3,1,1.043688,29.1505,0,0,4,1,14,4026,NO ,Connected,,,newbus 138,1.0437,0.508772,0.9115,0.5084,53.8669,57.4583,-3.5914,0,0.0519,0.0519,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1706,-0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240033,LAUGHLIN A F B 7 1,138,1.045299,29.112062,0,0,4,1,14,4027,NO ,Connected,,,newbus 138,144.2512,0.508101,0.9132,0.5086,53.9036,57.4583,-3.5547,0,0.0526,0.0526,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1699,-0.0006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Laughlin Air Force Base,Val Verde County,Texas
240034,DEL RIO 2 1,138,1.050949,31.34342,0,0,3,1,14,4028,NO ,Connected,,,newbus 138,145.031,0.547046,0.8976,0.5467,53.7617,57.4583,-3.6966,0,0.0846,0.0846,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1768,-0.0006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240035,LAUGHLIN A F B 8 1,138,1.04674,29.466583,0,0,4,1,14,4029,NO ,Connected,,,newbus 138,144.4501,0.514289,0.9113,0.5149,53.8645,57.4583,-3.5938,0,0.0648,0.0648,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1708,0.0003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240036,LANGTRY 2 1,138,1.053645,31.901432,0,0,3,1,14,4030,NO ,Connected,,,newbus 138,145.403,0.556785,0.8945,0.5568,53.7661,57.4583,-3.6922,0,0.0924,0.0924,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1787,0.0009,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Pandale,Val Verde County,Texas
240037,COMSTOCK 2 1,138,1.051025,31.248131,0,0,3,1,14,4031,NO ,Connected,,,newbus 138,145.0414,0.545383,0.8986,0.5452,53.6984,57.4583,-3.7599,0,0.0909,0.0909,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1757,-0.0008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Juno,Val Verde County,Texas
240038,DEL RIO 3 1,138,1.049276,30.841913,0,0,3,1,14,4032,NO ,Connected,,,newbus 138,144.8,0.538293,0.9009,0.5379,53.614,57.4583,-3.8443,0,0.0937,0.0937,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1733,-0.0014,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Corner Windmill,Val Verde County,Texas
240039,DEL RIO 4 1,138,1.048703,31.280897,0,0,3,1,14,4033,NO ,Connected,,,newbus 138,144.721,0.545955,0.8963,0.5445,53.7899,57.4583,-3.6684,0,0.0803,0.0803,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1773,-0.0019,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240040,COMSTOCK 3 1,138,1.052561,31.783324,0,0,3,1,14,4034,NO ,Connected,,,newbus 138,145.2534,0.554724,0.8947,0.5544,53.7332,57.4583,-3.7251,0,0.0938,0.0938,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1775,0.0003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Pandale,Val Verde County,Texas
240041,COMSTOCK 4 1,138,1.053541,31.305455,0,0,3,1,14,4035,NO ,Connected,,,newbus 138,145.3886,0.546383,0.9002,0.5474,53.7807,57.4583,-3.6776,0,0.0879,0.0879,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1766,0.001,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240042,DEL RIO 5 1,138,1.045992,31.261171,0,0,4,1,14,4036,NO ,Connected,,,newbus 138,144.3469,0.54561,0.8941,0.5428,53.8346,57.4583,-3.6237,0,0.0762,0.0762,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1782,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Carta Valley,Edwards County,Texas
240043,DEL RIO 6 1,138,1.045324,29.754143,0,0,4,1,14,4037,NO ,Connected,,,newbus 138,144.2548,0.519308,0.9075,0.5188,53.8738,57.4583,-3.5845,0,0.0666,0.0666,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1723,-0.0033,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240044,LANGTRY 3 1,138,1.053545,31.658426,0,0,3,1,14,4038,NO ,Connected,,,newbus 138,145.3892,0.552544,0.8968,0.553,53.7784,57.4583,-3.6799,0,0.0899,0.0899,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.178,0.0011,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Langtry,Val Verde County,Texas
240045,COMSTOCK 5 1,138,1.051819,31.090473,0,0,3,1,14,4039,NO ,Connected,,,newbus 138,145.151,0.542631,0.9007,0.5431,53.7855,57.4583,-3.6728,0,0.0836,0.0836,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1755,0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240046,LANGTRY 4 1,138,1.049946,33.664563,0,0,1,1,14,4040,NO ,Connected,,,newbus 138,144.8925,0.587557,0.8739,0.582,53.7635,57.4583,-3.6948,0,0.0952,0.0952,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1856,-0.0005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Pandale,Val Verde County,Texas
240047,LANGTRY 5 1,138,1.046723,34.266853,0,0,1,1,14,4041,NO ,Connected,,,newbus 138,144.4478,0.598069,0.865,0.5894,53.7901,57.4583,-3.6682,0,0.0932,0.0932,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1882,-0.0009,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Langtry,Val Verde County,Texas
240048,SONORA 2 1,138,1.046441,31.240571,0,0,3,1,14,4042,NO ,Connected,,,newbus 138,144.4089,0.545251,0.8947,0.5427,53.5454,57.4583,-3.9129,0,0.09,0.09,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1733,-0.0019,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Corner Windmill,Val Verde County,Texas
240049,LANGTRY 6 1,138,1.053029,32.11799,0,0,3,1,14,4043,NO ,Connected,,,newbus 138,145.318,0.560565,0.8919,0.5599,53.7569,57.4583,-3.7014,0,0.0934,0.0934,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1793,0.0007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Pandale,Val Verde County,Texas
240050,LAUGHLIN A F B 9 1,138,1.047554,29.319192,0,0,4,1,14,4044,NO ,Connected,,,newbus 138,144.5625,0.511716,0.9134,0.513,53.9434,57.4583,-3.5149,0,0.0543,0.0543,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1708,-0.0009,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240051,COMSTOCK 6 1,138,1.049079,31.196221,0,0,3,1,14,4045,NO ,Connected,,,newbus 138,144.7729,0.544477,0.8974,0.5434,53.8176,57.4583,-3.6407,0,0.0771,0.0771,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1767,0.0006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240052,DEL RIO 7 1,138,1.048806,30.107827,0,0,3,1,14,4046,NO ,Connected,,,newbus 138,144.7353,0.525481,0.9073,0.5261,53.6123,57.4583,-3.846,0,0.0977,0.0977,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1713,-0.0019,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Corner Windmill,Val Verde County,Texas
240053,COMSTOCK 7 1,138,1.054081,31.502662,0,0,3,1,14,4047,NO ,Connected,,,newbus 138,145.4631,0.549825,0.8987,0.5508,53.7761,57.4583,-3.6822,0,0.0901,0.0901,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1774,0.0011,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Langtry,Val Verde County,Texas
240054,LANGTRY 7 1,138,1.054045,31.699446,0,0,3,1,14,4048,NO ,Connected,,,newbus 138,145.4581,0.55326,0.8968,0.5539,53.7708,57.4583,-3.6875,0,0.0915,0.0915,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.178,0.0011,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Langtry,Val Verde County,Texas
240055,DEL RIO 8 1,138,1.049443,30.162693,0,0,4,1,14,4049,NO ,Connected,,,newbus 138,144.8231,0.526438,0.9074,0.5273,53.8329,57.4583,-3.6254,0,0.0744,0.0744,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1727,0.0007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Lake View,Val Verde County,Texas
240056,DEL RIO 9 1,138,1.045359,31.279485,0,0,3,1,14,4050,NO ,Connected,,,newbus 138,144.2595,0.54593,0.8934,0.5428,53.8398,57.4583,-3.6185,0,0.0697,0.0697,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.178,-0.0036,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Del Rio,Val Verde County,Texas
240058,COMSTOCK 8 1,138,1.051103,31.120755,0,0,3,1,14,4051,NO ,Connected,,,newbus 138,145.0522,0.54316,0.8998,0.5433,53.8091,57.4583,-3.6492,0,0.0811,0.0811,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1765,0.0008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Comstock,Val Verde County,Texas
240059,MOUNTAIN HOME 5 1,138,1.039371,16.871335,0,0,3,1,14,4052,NO ,Connected,,,newbus 138,143.4332,0.29446,0.9946,0.3016,53.6877,57.4583,-3.7706,0,0.1234,0.1234,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.1247,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Mountain Home,Kerr County,Texas
