SubNum,SubName,SubID,Latitude,Longitude,LatitudeString,LongitudeString
3681,MIDLAND 14,3681,31.9858,-102.115, 31:59:08.880 N,102:06:54.000 W
3682,MIDLAND 15,3682,32.0401,-102.085, 32:02:24.360 N,102:05:06.000 W
3683,MIDLAND 16,3683,32.0165,-102.066, 32:00:59.400 N,102:03:57.600 W
3684,MIDLAND 17,3684,32.0354,-101.991, 32:02:07.440 N,101:59:27.600 W
3685,MIDLAND 18,3685,31.956,-102.09, 31:57:21.600 N,102:05:24.000 W
3686,MIDLAND 19,3686,31.9376,-102.056, 31:56:15.360 N,102:03:21.600 W
3687,MIDLAND 20,3687,32.0048,-101.931, 32:00:17.280 N,101:55:51.600 W
3688,MIDLAND 21,3688,31.9229,-102.193, 31:55:22.440 N,102:11:34.800 W
3689,MIDLAND 22,3689,32.0116,-102.161, 32:00:41.760 N,102:09:39.600 W
3690,MIDLAND 23,3690,32.0014,-102.064, 32:00:05.040 N,102:03:50.400 W
3691,BIG SPRING 4,3691,32.2489,-101.45, 32:14:56.040 N,101:27:00.000 W
3692,BIG SPRING 5,3692,32.2248,-101.489, 32:13:29.280 N,101:29:20.400 W
3693,BIG SPRING 6,3693,32.2576,-101.477, 32:15:27.360 N,101:28:37.200 W
3694,BIG SPRING 7,3694,32.2788,-101.354, 32:16:43.680 N,101:21:14.400 W
3695,ODESSA 15,3695,31.8569,-102.488, 31:51:24.840 N,102:29:16.800 W
3696,ODESSA 16,3696,31.8495,-102.482, 31:50:58.200 N,102:28:55.200 W
3697,ODESSA 17,3697,31.8146,-102.482, 31:48:52.560 N,102:28:55.200 W
3698,GOLDSMITH 3,3698,31.9816,-102.618, 31:58:53.760 N,102:37:04.800 W
3699,WICKETT 1,3699,31.5839,-102.9633, 31:35:02.040 N,102:57:47.880 W
3700,BIG SPRING 8,3700,32.2732,-101.4224, 32:16:23.520 N,101:25:20.640 W
3701,BIG SPRING 9,3701,32.2076,-101.3883, 32:12:27.360 N,101:23:17.880 W
3702,IRAAN 2,3702,30.8848,-101.9208, 30:53:05.280 N,101:55:14.880 W
3703,ODESSA 18,3703,31.8403,-102.3264, 31:50:25.080 N,102:19:35.040 W
3704,MC CAMEY 2,3704,31.2092,-102.2417, 31:12:33.120 N,102:14:30.120 W
3705,IRAAN 3,3705,30.9315,-102.2014, 30:55:53.400 N,102:12:05.040 W
3706,IMPERIAL 1,3706,30.9515,-102.4141, 30:57:05.400 N,102:24:50.760 W
3707,IMPERIAL 2,3707,30.9514,-102.4141, 30:57:05.040 N,102:24:50.760 W
3708,IRAAN 4,3708,30.9178,-102.0867, 30:55:04.080 N,102:05:12.120 W
3709,ODESSA 19,3709,31.8414,-102.315, 31:50:29.040 N,102:18:54.000 W
3710,FORSAN 3,3710,32.0391,-101.22, 32:02:20.760 N,101:13:12.000 W
3711,FORSAN 4,3711,31.9915,-101.3026, 31:59:29.400 N,101:18:09.360 W
3712,LENORAH 1,3712,32.2353,-101.8367, 32:14:07.080 N,101:50:12.120 W
3713,BIG SPRING 10,3713,32.2404,-101.4736, 32:14:25.440 N,101:28:24.960 W
3714,IRAAN 5,3714,30.8073,-102.3556, 30:48:26.280 N,102:21:20.160 W
3715,FORSAN 5,3715,32.1408,-101.3986, 32:08:26.880 N,101:23:54.960 W
3716,FORSAN 6,3716,32.1008,-101.4514, 32:06:02.880 N,101:27:05.040 W
3717,FORSAN 7,3717,31.9362,-101.2983, 31:56:10.320 N,101:17:53.880 W
3718,FORSAN 8,3718,32.1218,-101.3853, 32:07:18.480 N,101:23:07.080 W
3719,GOLDSMITH 4,3719,31.995,-102.8283, 31:59:42.000 N,102:49:41.880 W
3720,FORT STOCKTON 3,3720,30.7727,-102.5058, 30:46:21.720 N,102:30:20.880 W
3721,GOLDSMITH 5,3721,32.0692,-102.5856, 32:04:09.120 N,102:35:08.160 W
3722,PRESIDIO 4,3722,29.6001,-104.3, 29:36:00.360 N,104:17:60.000 W
3723,SARAGOSA 1,3723,30.96,-103.35, 30:57:36.000 N,103:20:60.000 W
3724,MC CAMEY 3,3724,30.9931,-102.2708, 30:59:35.160 N,102:16:14.880 W
3725,ACKERLY 2,3725,32.7,-101.7411, 32:42:00.000 N,101:44:27.960 W
3726,GARDEN CITY 3,3726,31.7433,-101.4934, 31:44:35.880 N,101:29:36.240 W
3727,GARDEN CITY 4,3727,31.7272,-101.582, 31:43:37.920 N,101:34:55.200 W
3728,SARAGOSA 2,3728,30.9602,-103.3067, 30:57:36.720 N,103:18:24.120 W
3729,FORT STOCKTON 4,3729,30.5756,-102.5513, 30:34:32.160 N,102:33:04.680 W
3730,MC CAMEY 4,3730,31.255,-102.272, 31:15:18.000 N,102:16:19.200 W
3731,LAMESA 2,3731,32.7157,-101.9265, 32:42:56.520 N,101:55:35.400 W
3732,MC CAMEY 5,3732,31.001,-102.2817, 31:00:03.600 N,102:16:54.120 W
3733,PRESIDIO 5,3733,29.5663,-104.3554, 29:33:58.680 N,104:21:19.440 W
3734,MC CAMEY 6,3734,31.2418,-102.2903, 31:14:30.480 N,102:17:25.080 W
3735,MC CAMEY 7,3735,30.9879,-102.2683, 30:59:16.440 N,102:16:05.880 W
3736,MARATHON 2,3736,30.4551,-103.4747, 30:27:18.360 N,103:28:28.920 W
3737,BIG SPRING 11,3737,32.1676,-101.4792, 32:10:03.360 N,101:28:45.120 W
3738,MC CAMEY 8,3738,30.9956,-102.2235, 30:59:44.160 N,102:13:24.600 W
3739,LAMESA 3,3739,32.7134,-101.8852, 32:42:48.240 N,101:53:06.720 W
3740,KERMIT 2,3740,31.8435,-102.8683, 31:50:36.600 N,102:52:05.880 W
3741,PECOS 3,3741,31.4308,-103.7289, 31:25:50.880 N,103:43:44.040 W
3742,ANDREWS 3,3742,32.4601,-102.6728, 32:27:36.360 N,102:40:22.080 W
3743,SCHULENBURG 2,3743,29.7179,-96.8667, 29:43:04.440 N, 96:52:00.120 W
3744,SCHULENBURG 3,3744,29.72,-96.8561, 29:43:12.000 N, 96:51:21.960 W
3745,OAKLAND 1,3745,29.645,-96.8366, 29:38:42.000 N, 96:50:11.760 W
3746,WEIMAR 1,3746,29.6,-96.6828, 29:36:00.000 N, 96:40:58.080 W
3747,WEIMAR 2,3747,29.6165,-96.7547, 29:36:59.400 N, 96:45:16.920 W
3748,ROCK ISLAND 1,3748,29.5409,-96.5823, 29:32:27.240 N, 96:34:56.280 W
3749,SHERIDAN 1,3749,29.4483,-96.6608, 29:26:53.880 N, 96:39:38.880 W
3750,GLIDDEN 1,3750,29.6371,-96.6197, 29:38:13.560 N, 96:37:10.920 W
3751,SHERIDAN 2,3751,29.3208,-96.6622, 29:19:14.880 N, 96:39:43.920 W
3752,DIME BOX 1,3752,30.295,-96.8532, 30:17:42.000 N, 96:51:11.520 W
3753,CARMINE 1,3753,30.1306,-96.6558, 30:07:50.160 N, 96:39:20.880 W
3754,LEXINGTON 1,3754,30.3905,-96.9896, 30:23:25.800 N, 96:59:22.560 W
3755,LEXINGTON 2,3755,30.4968,-96.9824, 30:29:48.480 N, 96:58:56.640 W
3756,LINCOLN 2,3756,30.3389,-97.003, 30:20:20.040 N, 97:00:10.800 W
3757,LEDBETTER 1,3757,30.1653,-96.8344, 30:09:55.080 N, 96:50:03.840 W
3758,BRENHAM 1,3758,30.2174,-96.4762, 30:13:02.640 N, 96:28:34.320 W
3759,BRENHAM 2,3759,30.2917,-96.4392, 30:17:30.120 N, 96:26:21.120 W
3760,BURTON 1,3760,30.2373,-96.6145, 30:14:14.280 N, 96:36:52.200 W
3761,ROUND TOP 1,3761,29.9859,-96.7851, 29:59:09.240 N, 96:47:06.360 W
3762,LA GRANGE 2,3762,29.9889,-96.8722, 29:59:20.040 N, 96:52:19.920 W
3763,ROUND TOP 2,3763,30.0453,-96.698, 30:02:43.080 N, 96:41:52.800 W
3764,LA GRANGE 3,3764,29.8458,-96.8341, 29:50:44.880 N, 96:50:02.760 W
3765,FAYETTEVILLE 1,3765,29.8888,-96.6797, 29:53:19.680 N, 96:40:46.920 W
3766,BURTON 2,3766,30.1397,-96.5181, 30:08:22.920 N, 96:31:05.160 W
3767,INDUSTRY 1,3767,30.0123,-96.5017, 30:00:44.280 N, 96:30:06.120 W
3768,INDUSTRY 2,3768,29.9719,-96.5767, 29:58:18.840 N, 96:34:36.120 W
3769,BLEIBLERVILLE 1,3769,30.0278,-96.4785, 30:01:40.080 N, 96:28:42.600 W
3770,NEW ULM 1,3770,29.8648,-96.5518, 29:51:53.280 N, 96:33:06.480 W
3771,GLIDDEN 2,3771,29.7295,-96.5997, 29:43:46.200 N, 96:35:58.920 W
3772,GLIDDEN 3,3772,29.7502,-96.6242, 29:45:00.720 N, 96:37:27.120 W
3773,DIME BOX 2,3773,30.3614,-96.8497, 30:21:41.040 N, 96:50:58.920 W
3774,COLUMBUS 1,3774,29.6634,-96.5145, 29:39:48.240 N, 96:30:52.200 W
3775,ELLINGER 1,3775,29.756,-96.7586, 29:45:21.600 N, 96:45:30.960 W
3776,SCHULENBURG 4,3776,29.7673,-96.8636, 29:46:02.280 N, 96:51:48.960 W
3777,GIDDINGS 2,3777,30.2193,-96.8657, 30:13:09.480 N, 96:51:56.520 W
3778,SEALY 6,3778,29.8467,-96.1847, 29:50:48.120 N, 96:11:04.920 W
3779,HEMPSTEAD 1,3779,30.1721,-96.0687, 30:10:19.560 N, 96:04:07.320 W
3780,SEALY 7,3780,29.787,-96.2426, 29:47:13.200 N, 96:14:33.360 W
3781,BELLVILLE 1,3781,29.915,-96.2086, 29:54:54.000 N, 96:12:30.960 W
3782,ALLEYTON 1,3782,29.6323,-96.4266, 29:37:56.280 N, 96:25:35.760 W
3783,BELLVILLE 2,3783,30.0133,-96.2036, 30:00:47.880 N, 96:12:12.960 W
3784,BRENHAM 3,3784,30.1813,-96.3605, 30:10:52.680 N, 96:21:37.800 W
3785,BRENHAM 4,3785,30.2815,-96.3579, 30:16:53.400 N, 96:21:28.440 W
3786,WASHINGTON 1,3786,30.2621,-96.2953, 30:15:43.560 N, 96:17:43.080 W
3787,WASHINGTON 2,3787,30.3114,-96.2028, 30:18:41.040 N, 96:12:10.080 W
3788,WASHINGTON 3,3788,30.2164,-96.2307, 30:12:59.040 N, 96:13:50.520 W
3789,WASHINGTON 4,3789,30.2687,-96.144, 30:16:07.320 N, 96:08:38.400 W
3790,CHAPPELL HILL 1,3790,30.1363,-96.3077, 30:08:10.680 N, 96:18:27.720 W
3791,CHAPPELL HILL 2,3791,30.1385,-96.2495, 30:08:18.600 N, 96:14:58.200 W
3792,PRAIRIE VIEW 2,3792,30.1887,-95.9738, 30:11:19.320 N, 95:58:25.680 W
3793,HEMPSTEAD 2,3793,30.1168,-96.1112, 30:07:00.480 N, 96:06:40.320 W
3794,PLANTERSVILLE 1,3794,30.202,-95.8893, 30:12:07.200 N, 95:53:21.480 W
3795,PRAIRIE VIEW 3,3795,30.1486,-95.9881, 30:08:54.960 N, 95:59:17.160 W
3796,BLEIBLERVILLE 2,3796,30.0806,-96.3973, 30:04:50.160 N, 96:23:50.280 W
3797,BELLVILLE 3,3797,30.0123,-96.3112, 30:00:44.280 N, 96:18:40.320 W
3798,BLEIBLERVILLE 3,3798,29.9504,-96.4105, 29:57:01.440 N, 96:24:37.800 W
3799,CAT SPRING 1,3799,29.8751,-96.3313, 29:52:30.360 N, 96:19:52.680 W
3800,CAT SPRING 2,3800,29.8045,-96.4182, 29:48:16.200 N, 96:25:05.520 W
3801,ALLEYTON 2,3801,29.7308,-96.4667, 29:43:50.880 N, 96:28:00.120 W
3802,ALLEYTON 3,3802,29.7175,-96.3629, 29:43:03.000 N, 96:21:46.440 W
3803,ALTAIR 2,3803,29.5653,-96.4528, 29:33:55.080 N, 96:27:10.080 W
3804,PRAIRIE VIEW 4,3804,30.0748,-96.004, 30:04:29.280 N, 96:00:14.400 W
3805,HEMPSTEAD 3,3805,30.0136,-96.1074, 30:00:48.960 N, 96:06:26.640 W
3806,SEALY 8,3806,29.7435,-96.264, 29:44:36.600 N, 96:15:50.400 W
3807,BELLVILLE 4,3807,29.9481,-96.2619, 29:56:53.160 N, 96:15:42.840 W
3808,SCHULENBURG 5,3808,29.6927,-96.8375, 29:41:33.720 N, 96:50:15.000 W
3809,BRENHAM 5,3809,30.1608,-96.3947, 30:09:38.880 N, 96:23:40.920 W
3810,LA GRANGE 4,3810,29.9085,-96.8742, 29:54:30.600 N, 96:52:27.120 W
3811,COLUMBUS 2,3811,29.7072,-96.5326, 29:42:25.920 N, 96:31:57.360 W
3812,HEMPSTEAD 4,3812,30.0861,-96.0465, 30:05:09.960 N, 96:02:47.400 W
3813,BRENHAM 6,3813,30.1635,-96.4094, 30:09:48.600 N, 96:24:33.840 W
3814,GIDDINGS 3,3814,30.1823,-96.9335, 30:10:56.280 N, 96:56:00.600 W
3815,GIDDINGS 4,3815,30.0481,-96.9179, 30:02:53.160 N, 96:55:04.440 W
3816,COLUMBUS 3,3816,29.7075,-96.5557, 29:42:27.000 N, 96:33:20.520 W
3817,HEMPSTEAD 5,3817,30.0912,-96.0717, 30:05:28.320 N, 96:04:18.120 W
3818,NAVASOTA 1,3818,30.3785,-96.0193, 30:22:42.600 N, 96:01:09.480 W
3819,IOLA 1,3819,30.7155,-96.0954, 30:42:55.800 N, 96:05:43.440 W
3820,MADISONVILLE 1,3820,30.9566,-95.8273, 30:57:23.760 N, 95:49:38.280 W
3821,MIDWAY 1,3821,31.0368,-95.6439, 31:02:12.480 N, 95:38:38.040 W
3822,COLLEGE STATION 1,3822,30.5594,-96.2051, 30:33:33.840 N, 96:12:18.360 W
3823,HUNTSVILLE 1,3823,30.8116,-95.5174, 30:48:41.760 N, 95:31:02.640 W
3824,PLANTERSVILLE 2,3824,30.4433,-95.8927, 30:26:35.880 N, 95:53:33.720 W
3825,DODGE 1,3825,30.7246,-95.4416, 30:43:28.560 N, 95:26:29.760 W
3826,RICHARDS 1,3826,30.627,-95.6629, 30:37:37.200 N, 95:39:46.440 W
3827,SNOOK 1,3827,30.4622,-96.322, 30:27:43.920 N, 96:19:19.200 W
3828,IOLA 2,3828,30.7227,-96.2109, 30:43:21.720 N, 96:12:39.240 W
3829,IOLA 3,3829,30.6864,-96.0566, 30:41:11.040 N, 96:03:23.760 W
3830,SHIRO 1,3830,30.6135,-95.9175, 30:36:48.600 N, 95:55:03.000 W
3831,ANDERSON 1,3831,30.4908,-96.066, 30:29:26.880 N, 96:03:57.600 W
3832,BEDIAS 1,3832,30.7822,-95.8093, 30:46:55.920 N, 95:48:33.480 W
3833,WASHINGTON 5,3833,30.4011,-96.2164, 30:24:03.960 N, 96:12:59.040 W
3834,PLANTERSVILLE 3,3834,30.2942,-95.8868, 30:17:39.120 N, 95:53:12.480 W
3835,PLANTERSVILLE 4,3835,30.3589,-95.8251, 30:21:32.040 N, 95:49:30.360 W
3836,MADISONVILLE 2,3836,31.0343,-95.9761, 31:02:03.480 N, 95:58:33.960 W
3837,MIDWAY 2,3837,31.0662,-95.7493, 31:03:58.320 N, 95:44:57.480 W
3838,NORTH ZULCH 1,3838,30.9691,-96.1514, 30:58:08.760 N, 96:09:05.040 W
3839,NORTH ZULCH 2,3839,30.8331,-96.2612, 30:49:59.160 N, 96:15:40.320 W
3840,MADISONVILLE 3,3840,30.9088,-95.9817, 30:54:31.680 N, 95:58:54.120 W
3841,MIDWAY 3,3841,30.9374,-95.6946, 30:56:14.640 N, 95:41:40.560 W
3842,HUNTSVILLE 2,3842,30.7617,-95.6632, 30:45:42.120 N, 95:39:47.520 W
3843,RIVERSIDE 1,3843,30.8318,-95.3481, 30:49:54.480 N, 95:20:53.160 W
3844,SHIRO 2,3844,30.6711,-95.8251, 30:40:15.960 N, 95:49:30.360 W
3845,PLANTERSVILLE 5,3845,30.2967,-95.9592, 30:17:48.120 N, 95:57:33.120 W
3846,NORMANGEE 1,3846,31.0538,-96.0293, 31:03:13.680 N, 96:01:45.480 W
3847,NORTH ZULCH 3,3847,30.8219,-96.1142, 30:49:18.840 N, 96:06:51.120 W
3848,IOLA 4,3848,30.6038,-96.1563, 30:36:13.680 N, 96:09:22.680 W
3849,NAVASOTA 2,3849,30.2511,-96.0704, 30:15:03.960 N, 96:04:13.440 W
3850,HUNTSVILLE 3,3850,30.9197,-95.5837, 30:55:10.920 N, 95:35:01.320 W
3851,NEW WAVERLY 6,3851,30.6661,-95.5014, 30:39:57.960 N, 95:30:05.040 W
3852,LEONA 1,3852,31.1531,-95.8853, 31:09:11.160 N, 95:53:07.080 W
3853,LOVELADY 1,3853,30.9831,-95.4989, 30:58:59.160 N, 95:29:56.040 W
3854,NAVASOTA 3,3854,30.3782,-96.0751, 30:22:41.520 N, 96:04:30.360 W
3855,HEARNE 1,3855,30.8878,-96.547, 30:53:16.080 N, 96:32:49.200 W
3856,CALDWELL 1,3856,30.6494,-96.6311, 30:38:57.840 N, 96:37:51.960 W
3857,MILANO 1,3857,30.6333,-96.7729, 30:37:59.880 N, 96:46:22.440 W
3858,ROCKDALE 1,3858,30.6521,-97.0564, 30:39:07.560 N, 97:03:23.040 W
3859,ROCKDALE 2,3859,30.5928,-96.9615, 30:35:34.080 N, 96:57:41.400 W
3860,ROSEBUD 3,3860,31.1521,-96.8979, 31:09:07.560 N, 96:53:52.440 W
3861,MILANO 2,3861,30.6985,-96.9002, 30:41:54.600 N, 96:54:00.720 W
3862,DIME BOX 3,3862,30.5215,-96.8456, 30:31:17.400 N, 96:50:44.160 W
3863,GAUSE 1,3863,30.7822,-96.7158, 30:46:55.920 N, 96:42:56.880 W
3864,CALDWELL 2,3864,30.4294,-96.668, 30:25:45.840 N, 96:40:04.800 W
3865,CALDWELL 3,3865,30.4345,-96.7123, 30:26:04.200 N, 96:42:44.280 W
3866,MUMFORD 1,3866,30.7109,-96.507, 30:42:39.240 N, 96:30:25.200 W
3867,HEARNE 2,3867,30.823,-96.355, 30:49:22.800 N, 96:21:18.000 W
3868,SOMERVILLE 1,3868,30.467,-96.5252, 30:28:01.200 N, 96:31:30.720 W
3869,SNOOK 2,3869,30.4657,-96.4918, 30:27:56.520 N, 96:29:30.480 W
3870,BRYAN 1,3870,30.5774,-96.4014, 30:34:38.640 N, 96:24:05.040 W
3871,SNOOK 3,3871,30.4211,-96.3828, 30:25:15.960 N, 96:22:58.080 W
3872,CALVERT 1,3872,31.0167,-96.5553, 31:01:00.120 N, 96:33:19.080 W
3873,CAMERON 1,3873,30.9366,-96.8923, 30:56:11.760 N, 96:53:32.280 W
3874,CALVERT 2,3874,30.9699,-96.7394, 30:58:11.640 N, 96:44:21.840 W
3875,CAMERON 2,3875,30.8808,-97.0118, 30:52:50.880 N, 97:00:42.480 W
3876,CAMERON 3,3876,30.8068,-96.9095, 30:48:24.480 N, 96:54:34.200 W
3877,MILANO 3,3877,30.6468,-96.7428, 30:38:48.480 N, 96:44:34.080 W
3878,CALDWELL 4,3878,30.4209,-96.6588, 30:25:15.240 N, 96:39:31.680 W
3879,SOMERVILLE 2,3879,30.3624,-96.5076, 30:21:44.640 N, 96:30:27.360 W
3880,REAGAN 1,3880,31.2103,-96.8572, 31:12:37.080 N, 96:51:25.920 W
3881,CALVERT 3,3881,31.0422,-96.5967, 31:02:31.920 N, 96:35:48.120 W
3882,FRANKLIN 1,3882,30.9662,-96.3681, 30:57:58.320 N, 96:22:05.160 W
3883,ROCKDALE 3,3883,30.7048,-97.0787, 30:42:17.280 N, 97:04:43.320 W
3884,HEARNE 3,3884,30.8044,-96.4195, 30:48:15.840 N, 96:25:10.200 W
3885,HEARNE 4,3885,30.9902,-96.5108, 30:59:24.720 N, 96:30:38.880 W
3886,SNOOK 4,3886,30.5697,-96.5073, 30:34:10.920 N, 96:30:26.280 W
3887,BREMOND 1,3887,31.1094,-96.7019, 31:06:33.840 N, 96:42:06.840 W
3888,MEXIA 1,3888,31.6289,-96.4866, 31:37:44.040 N, 96:29:11.760 W
3889,DONIE 1,3889,31.5364,-96.2638, 31:32:11.040 N, 96:15:49.680 W
3890,DONIE 2,3890,31.4212,-96.3088, 31:25:16.320 N, 96:18:31.680 W
3891,BREMOND 2,3891,31.2172,-96.6481, 31:13:01.920 N, 96:38:53.160 W
3892,MART 3,3892,31.5976,-96.7736, 31:35:51.360 N, 96:46:24.960 W
3893,TEAGUE 1,3893,31.6567,-96.323, 31:39:24.120 N, 96:19:22.800 W
3894,GROESBECK 1,3894,31.5894,-96.6103, 31:35:21.840 N, 96:36:37.080 W
3895,GROESBECK 2,3895,31.5561,-96.4352, 31:33:21.960 N, 96:26:06.720 W
3896,THORNTON 1,3896,31.3865,-96.4103, 31:23:11.400 N, 96:24:37.080 W
3897,KOSSE 1,3897,31.3941,-96.6473, 31:23:38.760 N, 96:38:50.280 W
3898,TEAGUE 2,3898,31.5717,-96.1683, 31:34:18.120 N, 96:10:05.880 W
3899,BUFFALO 1,3899,31.5087,-95.9976, 31:30:31.320 N, 95:59:51.360 W
3900,JEWETT 1,3900,31.2744,-96.1793, 31:16:27.840 N, 96:10:45.480 W
3901,BUFFALO 2,3901,31.4126,-96.0498, 31:24:45.360 N, 96:02:59.280 W
3902,JEWETT 2,3902,31.4034,-96.1408, 31:24:12.240 N, 96:08:26.880 W
3903,KOSSE 2,3903,31.308,-96.5529, 31:18:28.800 N, 96:33:10.440 W
3904,KOSSE 3,3904,31.2727,-96.6771, 31:16:21.720 N, 96:40:37.560 W
3905,FRANKLIN 2,3905,31.2118,-96.3786, 31:12:42.480 N, 96:22:42.960 W
3906,FRANKLIN 3,3906,31.113,-96.4963, 31:06:46.800 N, 96:29:46.680 W
3907,FLYNN 1,3907,31.0994,-96.2639, 31:05:57.840 N, 96:15:50.040 W
3908,JEWETT 3,3908,31.2913,-96.0988, 31:17:28.680 N, 96:05:55.680 W
3909,LEONA 2,3909,31.1946,-96, 31:11:40.560 N, 96:00:00.000 W
3910,NORMANGEE 2,3910,31.062,-96.1947, 31:03:43.200 N, 96:11:40.920 W
3911,MARQUEZ 1,3911,31.2828,-96.275, 31:16:58.080 N, 96:16:30.000 W
3912,MARQUEZ 2,3912,31.196,-96.1949, 31:11:45.600 N, 96:11:41.640 W
3913,REAGAN 2,3913,31.2447,-96.8257, 31:14:40.920 N, 96:49:32.520 W
3914,GROESBECK 3,3914,31.4927,-96.5582, 31:29:33.720 N, 96:33:29.520 W
3915,FRANKLIN 4,3915,31.0923,-96.3081, 31:05:32.280 N, 96:18:29.160 W
3916,BUFFALO 3,3916,31.3435,-96.0006, 31:20:36.600 N, 96:00:02.160 W
3917,MART 4,3917,31.5481,-96.7082, 31:32:53.160 N, 96:42:29.520 W
3918,THORNTON 2,3918,31.3872,-96.4877, 31:23:13.920 N, 96:29:15.720 W
3919,CENTERVILLE 1,3919,31.4027,-95.8483, 31:24:09.720 N, 95:50:53.880 W
3920,BUFFALO 4,3920,31.4497,-95.9471, 31:26:58.920 N, 95:56:49.560 W
3921,CENTERVILLE 2,3921,31.2325,-95.8432, 31:13:57.000 N, 95:50:35.520 W
3922,CROCKETT 1,3922,31.2329,-95.5392, 31:13:58.440 N, 95:32:21.120 W
3923,LOVELADY 2,3923,31.1827,-95.6481, 31:10:57.720 N, 95:38:53.160 W
3924,CROCKETT 2,3924,31.2406,-95.4431, 31:14:26.160 N, 95:26:35.160 W
3925,PENNINGTON 1,3925,31.1673,-95.3524, 31:10:02.280 N, 95:21:08.640 W
3926,CENTERVILLE 3,3926,31.3568,-95.7866, 31:21:24.480 N, 95:47:11.760 W
3927,LOVELADY 3,3927,31.0951,-95.4353, 31:05:42.360 N, 95:26:07.080 W
3928,CENTERVILLE 4,3928,31.2732,-95.6809, 31:16:23.520 N, 95:40:51.240 W
3929,RICHARDS 2,3929,30.5359,-95.7474, 30:32:09.240 N, 95:44:50.640 W
3930,PLANTERSVILLE 6,3930,30.3803,-95.7806, 30:22:49.080 N, 95:46:50.160 W
3931,MONTGOMERY 5,3931,30.419,-95.7229, 30:25:08.400 N, 95:43:22.440 W
3932,MONTGOMERY 6,3932,30.397,-95.6574, 30:23:49.200 N, 95:39:26.640 W
3933,MONTGOMERY 7,3933,30.333,-95.727, 30:19:58.800 N, 95:43:37.200 W
3934,RICHARDS 3,3934,30.4725,-95.7879, 30:28:21.000 N, 95:47:16.440 W
3935,PLANTERSVILLE 7,3935,30.2486,-95.7947, 30:14:54.960 N, 95:47:40.920 W
3936,JEWETT 4,3936,31.3601,-96.1478, 31:21:36.360 N, 96:08:52.080 W
3937,FRANKLIN 5,3937,31.0256,-96.4862, 31:01:32.160 N, 96:29:10.320 W
3938,LEONA 3,3938,31.2555,-95.9787, 31:15:19.800 N, 95:58:43.320 W
3939,NORMANGEE 3,3939,31.0634,-96.2095, 31:03:48.240 N, 96:12:34.200 W
3940,NORMANGEE 4,3940,31.0284,-96.1089, 31:01:42.240 N, 96:06:32.040 W
3941,NORTH ZULCH 4,3941,30.9195,-96.1099, 30:55:10.200 N, 96:06:35.640 W
3942,MADISONVILLE 4,3942,30.9519,-95.9112, 30:57:06.840 N, 95:54:40.320 W
3943,BEDIAS 2,3943,30.776,-95.9489, 30:46:33.600 N, 95:56:56.040 W
3944,BRYAN 2,3944,30.6968,-96.3643, 30:41:48.480 N, 96:21:51.480 W
3945,CALDWELL 5,3945,30.5296,-96.7017, 30:31:46.560 N, 96:42:06.120 W
3946,BRYAN 3,3946,30.6604,-96.4226, 30:39:37.440 N, 96:25:21.360 W
3947,BRYAN 4,3947,30.713,-96.405, 30:42:46.800 N, 96:24:18.000 W
3948,COLLEGE STATION 2,3948,30.5672,-96.294, 30:34:01.920 N, 96:17:38.400 W
3949,NAVASOTA 4,3949,30.3877,-96.0858, 30:23:15.720 N, 96:05:08.880 W
3950,HEARNE 5,3950,30.889,-96.6058, 30:53:20.400 N, 96:36:20.880 W
3951,CAMERON 4,3951,30.8571,-96.9781, 30:51:25.560 N, 96:58:41.160 W
3952,BRYAN 5,3952,30.6471,-96.3689, 30:38:49.560 N, 96:22:08.040 W
3953,COLLEGE STATION 3,3953,30.6043,-96.3183, 30:36:15.480 N, 96:19:05.880 W
3954,SOMERVILLE 3,3954,30.3574,-96.5314, 30:21:26.640 N, 96:31:53.040 W
3955,ROCKDALE 4,3955,30.6281,-97.0404, 30:37:41.160 N, 97:02:25.440 W
3956,BRYAN 6,3956,30.6239,-96.3839, 30:37:26.040 N, 96:23:02.040 W
3957,BRYAN 7,3957,30.6373,-96.348, 30:38:14.280 N, 96:20:52.800 W
3958,ROCKDALE 5,3958,30.6561,-97.0077, 30:39:21.960 N, 97:00:27.720 W
3959,BRYAN 8,3959,30.7424,-96.3675, 30:44:32.640 N, 96:22:03.000 W
3960,BRYAN 9,3960,30.667,-96.3284, 30:40:01.200 N, 96:19:42.240 W
3961,COLLEGE STATION 4,3961,30.6292,-96.3194, 30:37:45.120 N, 96:19:09.840 W
3962,COLLEGE STATION 5,3962,30.5919,-96.3231, 30:35:30.840 N, 96:19:23.160 W
3963,COLLEGE STATION 6,3963,30.5562,-96.3287, 30:33:22.320 N, 96:19:43.320 W
3964,SNOOK 5,3964,30.4973,-96.4636, 30:29:50.280 N, 96:27:48.960 W
3965,SOMERVILLE 4,3965,30.3348,-96.5851, 30:20:05.280 N, 96:35:06.360 W
3966,COLLEGE STATION 7,3966,30.6705,-96.2784, 30:40:13.800 N, 96:16:42.240 W
3967,COLLEGE STATION 8,3967,30.6814,-96.2328, 30:40:53.040 N, 96:13:58.080 W
3968,COLLEGE STATION 9,3968,30.5922,-96.2778, 30:35:31.920 N, 96:16:40.080 W
3969,COLLEGE STATION 10,3969,30.5235,-96.262, 30:31:24.600 N, 96:15:43.200 W
3970,CALVERT 4,3970,30.9806,-96.6707, 30:58:50.160 N, 96:40:14.520 W
