BusNum,BusName,BusNomVolt,BusSlack,BusB:1,BusG:1,BusPUVolt,BusAngle,DCLossMultiplier,AreaNum,ZoneNum,BANumber,OwnerNum,SubNum,Latitude:1,Longitude:1,BusMonEle,LSName,BusVoltLim,TopologyBusType,Priority
7179,FRESNO 0,115.0,NO ,0,0,0.987696842,-37.53683497,1,7,3,1,1,1004,29.537301,-95.474615,YES,Default,NO ,BusbarSection,0
7180,HOUSTON 48 0,115.0,NO ,0,0,0.988120131,-39.06941803,1,7,3,1,1,1005,29.798249,-95.416933,YES,Default,NO ,BusbarSection,0
7181,HOUSTON 58 0,115.0,NO ,0,0,0.981272041,-40.54750994,1,7,3,1,1,1006,29.881487,-95.452619,YES,Default,NO ,BusbarSection,0
7182,PATTISON 0,115.0,NO ,0,0,0.982449618,-40.51967893,1,7,3,1,1,1007,29.792687,-96.012215,YES,Default,NO ,BusbarSection,0
7183,HOUSTON 77 0,115.0,NO ,0,0,1.019999981,-40.08188009,1,7,3,1,1,1008,29.701847,-95.534537,YES,Default,NO ,BusbarSection,0
7184,MISSOURI CITY 2 0,230.0,NO ,0,0,1.016744456,-28.59447042,1,7,3,1,1,1009,29.473418,-95.558148,YES,Default,NO ,BusbarSection,0
7185,MISSOURI CITY 2 1,115.0,NO ,0,0,1.006035447,-31.08751538,1,7,3,1,1,1009,29.473418,-95.558148,YES,Default,NO ,BusbarSection,0
7186,HOUSTON 4 0,500.0,NO ,0,0,1.022920007,-26.8302343,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7187,HOUSTON 4 1,230.0,NO ,0,0,1.008256799,-31.26391675,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7188,HOUSTON 4 2,115.0,NO ,0,0,0.99731593,-36.38261688,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7189,HOUSTON 4 3,13.8,NO ,0,0,1.024404398,-26.67258304,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7190,HOUSTON 4 4,13.8,NO ,0,0,1.029999971,-25.44278299,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7191,HOUSTON 4 5,13.8,NO ,0,0,1.022920007,-26.8302343,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7192,HOUSTON 4 6,13.8,NO ,0,0,1.029346239,-26.14014208,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7193,HOUSTON 4 7,13.8,NO ,0,0,1.023963831,-26.72020309,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7194,HOUSTON 4 8,13.8,NO ,0,0,1.029999971,-24.94659472,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7195,HOUSTON 4 9,13.8,NO ,0,0,1.029999971,-24.64715534,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7196,HOUSTON 4 10,13.8,NO ,0,0,1.029999971,-25.65830986,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7197,HOUSTON 4 11,13.8,NO ,0,0,1.029904791,-26.07880017,1,7,3,1,1,1010,29.721048,-95.39536,YES,Default,NO ,BusbarSection,0
7198,TOMBALL 2 0,115.0,NO ,0,0,1.019999981,-40.0579856,1,7,5,1,1,1011,30.061727,-95.681504,YES,Default,NO ,BusbarSection,0
7199,CYPRESS 1 0,500.0,NO ,0,0,1.021189199,-31.39049812,1,7,5,1,1,1012,29.997775,-95.669444,YES,Default,NO ,BusbarSection,0
7200,CYPRESS 1 1,230.0,NO ,0,0,1.00868713,-35.52076543,1,7,5,1,1,1012,29.997775,-95.669444,YES,Default,NO ,BusbarSection,0
7201,CYPRESS 1 2,115.0,NO ,0,0,1.005917276,-39.20212984,1,7,5,1,1,1012,29.997775,-95.669444,YES,Default,NO ,BusbarSection,0
7202,HEMPSTEAD 0,115.0,NO ,0,0,0.985362605,-42.99405935,1,7,5,1,1,1013,30.099931,-96.065554,YES,Default,NO ,BusbarSection,0
7203,WEST COLUMBIA 0,115.0,NO ,0,0,0.992787191,-34.12281359,1,7,1,1,1,1014,29.155616,-95.683469,YES,Default,NO ,BusbarSection,0
7204,BAYTOWN 1 0,500.0,NO ,0,0,1.033723564,-24.51846908,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7205,BAYTOWN 1 1,230.0,NO ,0,0,1.024168081,-27.64006251,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7206,BAYTOWN 1 2,115.0,NO ,0,0,1.019516427,-31.73546482,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7207,BAYTOWN 1 3,18.0,NO ,0,0,1.033723564,-24.51846908,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7208,BAYTOWN 1 4,18.0,NO ,0,0,1.039999962,-20.76906404,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7209,BAYTOWN 1 5,18.0,NO ,0,0,1.039999962,-21.92376266,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7210,BAYTOWN 1 6,18.0,NO ,0,0,1.039999962,-22.44967747,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7211,BAYTOWN 1 7,18.0,NO ,0,0,1.039999962,-23.03152508,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7212,BAYTOWN 1 8,18.0,NO ,0,0,1.039999962,-22.09755718,1,7,4,1,1,1015,29.6744,-94.9139,YES,Default,NO ,BusbarSection,0
7213,SANTA FE 1 0,115.0,NO ,0,0,1.000098606,-35.77108047,1,7,2,1,1,1016,29.303555,-95.032327,YES,Default,NO ,BusbarSection,0
7214,HOUSTON 27 0,115.0,NO ,0,0,0.985809902,-37.75677593,1,7,3,1,1,1017,29.66688,-95.335133,YES,Default,NO ,BusbarSection,0
7215,SPRING 5 0,115.0,NO ,0,0,0.984255846,-41.20493509,1,7,5,1,1,1018,30.178248,-95.50096,YES,Default,NO ,BusbarSection,0
7216,HOUSTON 46 0,115.0,NO ,0,0,0.985233679,-39.09382815,1,7,3,1,1,1019,29.771545,-95.411083,YES,Default,NO ,BusbarSection,0
7217,HOUSTON 23 0,115.0,NO ,0,0,0.988605949,-39.19246741,1,7,4,1,1,1020,29.773179,-95.314327,YES,Default,NO ,BusbarSection,0
7218,MONTGOMERY 0,115.0,NO ,0,0,0.983606883,-42.73541871,1,7,5,1,1,1021,30.306163,-95.68639,YES,Default,NO ,BusbarSection,0
7219,HUNGERFORD 0,115.0,NO ,0,0,0.998101243,-36.77929966,1,7,1,1,1,1022,29.416447,-96.085418,YES,Default,NO ,BusbarSection,0
7220,HOUSTON 84 0,115.0,NO ,0,0,0.988821663,-39.15526188,1,7,3,1,1,1023,29.670869,-95.58599,YES,Default,NO ,BusbarSection,0
7221,HOUSTON 83 0,115.0,NO ,0,0,0.98786223,-38.83348243,1,7,3,1,1,1024,29.699688,-95.584817,YES,Default,NO ,BusbarSection,0
7222,HOUSTON 24 0,115.0,NO ,0,0,0.987638371,-37.75763123,1,7,3,1,1,1025,29.721825,-95.318275,YES,Default,NO ,BusbarSection,0
7223,HOUSTON 76 0,115.0,NO ,0,0,0.991591946,-39.09179551,1,7,5,1,1,1026,29.988446,-95.531201,YES,Default,NO ,BusbarSection,0
7224,HOUSTON 43 0,115.0,NO ,0,0,0.986097283,-39.36514876,1,7,3,1,1,1027,29.706787,-95.401748,YES,Default,NO ,BusbarSection,0
7225,HOUSTON 81 0,115.0,NO ,0,0,0.982123853,-41.07192313,1,7,3,1,1,1028,29.8586,-95.580768,YES,Default,NO ,BusbarSection,0
7226,HOUSTON 35 0,115.0,NO ,0,0,0.99435762,-38.59191106,1,7,3,1,1,1029,29.656113,-95.378696,YES,Default,NO ,BusbarSection,0
7227,HOUSTON 90 0,500.0,NO ,0,0,1.025286199,-29.86689785,1,7,3,1,1,1030,29.827486,-95.65992,YES,Default,NO ,BusbarSection,0
7228,HOUSTON 90 1,230.0,NO ,0,0,1.007626196,-33.82549936,1,7,3,1,1,1030,29.827486,-95.65992,YES,Default,NO ,BusbarSection,0
7229,HOUSTON 90 2,115.0,NO ,0,0,1.000776805,-36.2210851,1,7,3,1,1,1030,29.827486,-95.65992,YES,Default,NO ,BusbarSection,0
7230,BEASLEY 0,115.0,NO ,0,0,1.003472365,-38.40795241,1,7,1,1,1,1031,29.464406,-95.966234,YES,Default,NO ,BusbarSection,0
7231,HOUSTON 7 0,115.0,NO ,0,0,0.995604231,-34.80026865,1,7,4,1,1,1032,29.613602,-95.11937,YES,Default,NO ,BusbarSection,0
7232,LA MARQUE 0,115.0,NO ,0,0,1.014903068,-34.55808506,1,7,2,1,1,1033,29.363162,-94.980107,YES,Default,NO ,BusbarSection,0
7233,WALLER 0,115.0,NO ,0,0,0.983013134,-43.05138265,1,7,5,1,1,1034,30.079593,-95.932264,YES,Default,NO ,BusbarSection,0
7234,PORTER 0,115.0,NO ,0,0,0.991912021,-40.90236939,1,7,5,1,1,1035,30.106685,-95.297121,YES,Default,NO ,BusbarSection,0
7235,CYPRESS 2 0,115.0,NO ,0,0,1.019999981,-42.34737781,1,7,3,1,1,1036,29.93433,-95.74763,YES,Default,NO ,BusbarSection,0
7236,HOUSTON 30 0,115.0,NO ,0,0,1.019999981,-41.02235501,1,7,5,1,1,1037,29.987805,-95.353412,YES,Default,NO ,BusbarSection,0
7237,FULSHEAR 0,115.0,NO ,0,0,0.982763266,-38.83162088,1,7,1,1,1,1038,29.592427,-95.955277,YES,Default,NO ,BusbarSection,0
7238,LIBERTY 0,115.0,NO ,0,0,1.01654904,-36.47764005,1,7,4,1,1,1039,30.075658,-94.733441,YES,Default,NO ,BusbarSection,0
7239,WINNIE 0,115.0,NO ,0,0,0.995110178,-35.42459328,1,7,4,1,1,1040,29.868546,-94.603021,YES,Default,NO ,BusbarSection,0
7240,HOUSTON 63 0,115.0,NO ,0,0,0.997221584,-39.31773227,1,7,3,1,1,1041,29.653418,-95.475296,YES,Default,NO ,BusbarSection,0
7241,HOUSTON 70 0,115.0,NO ,0,0,0.98385418,-39.89673609,1,7,3,1,1,1042,29.771225,-95.511751,YES,Default,NO ,BusbarSection,0
7242,HOUSTON 55 0,115.0,NO ,0,0,0.984871688,-39.95189508,1,7,3,1,1,1043,29.918595,-95.441194,YES,Default,NO ,BusbarSection,0
7243,CROSBY 0,115.0,NO ,0,0,0.993666812,-38.01705143,1,7,4,1,1,1044,29.932872,-95.057187,YES,Default,NO ,BusbarSection,0
7244,MANVEL 0,115.0,NO ,0,0,0.989447377,-36.86956344,1,7,3,1,1,1045,29.481461,-95.361402,YES,Default,NO ,BusbarSection,0
7245,HOUSTON 54 0,115.0,NO ,0,0,0.991749772,-41.15519172,1,7,5,1,1,1046,30.00824,-95.438996,YES,Default,NO ,BusbarSection,0
7246,HOUSTON 89 0,115.0,NO ,0,0,0.976731682,-41.36727556,1,7,3,1,1,1047,29.909215,-95.651234,YES,Default,NO ,BusbarSection,0
7247,DAMON 0,115.0,NO ,0,0,0.992626801,-34.54435453,1,7,1,1,1,1048,29.259878,-95.667662,YES,Default,NO ,BusbarSection,0
7248,HOUSTON 74 0,115.0,NO ,0,0,0.982329653,-40.05787436,1,7,3,1,1,1049,29.736295,-95.523292,YES,Default,NO ,BusbarSection,0
7249,HOUSTON 26 0,115.0,NO ,0,0,0.985746325,-39.02666198,1,7,3,1,1,1050,29.800187,-95.328888,YES,Default,NO ,BusbarSection,0
7250,HOUSTON 32 0,115.0,NO ,0,0,0.996928917,-38.13954188,1,7,3,1,1,1051,29.753624,-95.35981,YES,Default,NO ,BusbarSection,0
7251,HOCKLEY 0,115.0,NO ,0,0,0.98961565,-42.73357564,1,7,5,1,1,1052,30.047619,-95.833733,YES,Default,NO ,BusbarSection,0
7252,ANGLETON 0,230.0,NO ,0,0,1.017082986,-29.96595957,1,7,2,1,1,1053,29.174921,-95.450088,YES,Default,NO ,BusbarSection,0
7253,ANGLETON 1,115.0,NO ,0,0,1.002649225,-33.20993185,1,7,2,1,1,1053,29.174921,-95.450088,YES,Default,NO ,BusbarSection,0
7254,CONROE 3 0,115.0,NO ,0,0,1.008815235,-42.01694057,1,7,5,1,1,1054,30.377954,-95.37714,YES,Default,NO ,BusbarSection,0
7255,HOUSTON 39 0,115.0,NO ,0,0,0.994826804,-37.03274316,1,7,3,1,1,1055,29.74097,-95.391302,YES,Default,NO ,BusbarSection,0
7256,HOUSTON 59 0,115.0,NO ,0,0,0.98877493,-38.14286091,1,7,3,1,1,1056,29.583542,-95.460693,YES,Default,NO ,BusbarSection,0
7257,PEARLAND 1 0,115.0,NO ,0,0,0.986802732,-36.86263393,1,7,4,1,1,1057,29.561554,-95.279739,YES,Default,NO ,BusbarSection,0
7258,HOUSTON 56 0,115.0,NO ,0,0,0.989972784,-38.13686093,1,7,3,1,1,1058,29.740079,-95.446409,YES,Default,NO ,BusbarSection,0
7259,HOUSTON 13 0,115.0,NO ,0,0,0.998317635,-37.76531314,1,7,4,1,1,1059,29.586959,-95.225601,YES,Default,NO ,BusbarSection,0
7260,CHANNELVIEW 2 0,115.0,NO ,0,0,0.997128026,-35.85542058,1,7,4,1,1,1060,29.832539,-95.050891,YES,Default,NO ,BusbarSection,0
7261,BAY CITY 0,230.0,NO ,0,0,1.01592336,-26.41219976,1,7,1,1,1,1061,28.788479,-95.83925,YES,Default,NO ,BusbarSection,0
7262,BAY CITY 1,115.0,NO ,0,0,1.019999981,-28.51246873,1,7,1,1,1,1061,28.788479,-95.83925,YES,Default,NO ,BusbarSection,0
7263,PASADENA 3 0,500.0,NO ,0,0,1.027275657,-24.77025636,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7264,PASADENA 3 1,230.0,NO ,0,0,1.019221428,-27.76840142,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7265,PASADENA 3 2,115.0,NO ,0,0,1.002309551,-33.12801872,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7266,PASADENA 3 3,13.8,NO ,0,0,1.024862301,-23.49325812,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7267,PASADENA 3 4,13.8,NO ,0,0,1.022715415,-22.55857539,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7268,PASADENA 3 5,13.8,NO ,0,0,1.026005958,-24.08174689,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7269,PASADENA 3 6,13.8,NO ,0,0,1.023028643,-22.78137533,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7270,PASADENA 3 7,13.8,NO ,0,0,1.025029528,-23.58477658,1,7,4,1,1,1062,29.6225,-95.0458,YES,Default,NO ,BusbarSection,0
7271,BROOKSHIRE 0,115.0,NO ,0,0,0.98851364,-40.89170053,1,7,3,1,1,1063,29.848463,-95.977102,YES,Default,NO ,BusbarSection,0
7272,HOUSTON 25 0,115.0,NO ,0,0,0.989350965,-37.60915921,1,7,3,1,1,1064,29.618714,-95.324221,YES,Default,NO ,BusbarSection,0
7273,TEXAS CITY 2 0,115.0,NO ,0,0,1.019999981,-35.27521635,1,7,2,1,1,1065,29.399203,-94.997254,YES,Default,NO ,BusbarSection,0
7274,VICTORIA 3 0,230.0,NO ,0,0,1.014036625,-34.25113684,1,7,6,1,1,1066,28.67673,-97.198682,YES,Default,NO ,BusbarSection,0
7275,VICTORIA 3 1,115.0,NO ,0,0,1.011551609,-36.01443338,1,7,6,1,1,1066,28.67673,-97.198682,YES,Default,NO ,BusbarSection,0
7276,HOUSTON 36 0,115.0,NO ,0,0,1.009303034,-39.67933921,1,7,3,1,1,1067,29.83159,-95.379553,YES,Default,NO ,BusbarSection,0
7277,GANADO 0,115.0,NO ,0,0,1.019999981,-36.1681555,1,7,6,1,1,1068,29.020933,-96.48981,YES,Default,NO ,BusbarSection,0
7278,MONT BELVIEU 0,230.0,NO ,0,0,1.013357022,-29.93831869,1,7,4,1,1,1069,29.8247,-94.9197,YES,Default,NO ,BusbarSection,0
7279,MONT BELVIEU 1,115.0,NO ,0,0,1.008365762,-33.18809502,1,7,4,1,1,1069,29.8247,-94.9197,YES,Default,NO ,BusbarSection,0
7280,MONT BELVIEU 2,13.8,NO ,0,0,1.013357022,-29.93831869,1,7,4,1,1,1069,29.8247,-94.9197,YES,Default,NO ,BusbarSection,0
7281,MONT BELVIEU 3,13.8,NO ,0,0,1.013357022,-29.93831869,1,7,4,1,1,1069,29.8247,-94.9197,YES,Default,NO ,BusbarSection,0
7282,BAYTOWN 3 0,230.0,NO ,0,0,1.020289996,-28.41248678,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7283,BAYTOWN 3 1,115.0,NO ,0,0,1.000452501,-32.87894943,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7284,BAYTOWN 3 2,13.2,NO ,0,0,1.020289996,-28.41248678,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7285,BAYTOWN 3 3,13.2,NO ,0,0,1.020404855,-27.36642201,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7286,BAYTOWN 3 4,13.2,NO ,0,0,1.020522733,-26.00508514,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7287,BAYTOWN 3 5,13.2,NO ,0,0,1.020297225,-26.3283192,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7288,BAYTOWN 3 6,13.2,NO ,0,0,1.020495769,-26.19317545,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7289,BAYTOWN 3 7,13.2,NO ,0,0,1.020509254,-26.75771779,1,7,4,1,1,1070,29.753517,-94.997277,YES,Default,NO ,BusbarSection,0
7290,SPRING 6 0,115.0,NO ,0,0,0.980971989,-41.54365474,1,7,5,1,1,1071,30.123428,-95.517064,YES,Default,NO ,BusbarSection,0
7291,HUMBLE 2 0,115.0,NO ,0,0,0.971939472,-41.05149093,1,7,5,1,1,1072,30.017301,-95.286217,YES,Default,NO ,BusbarSection,0
7292,HOUSTON 69 0,115.0,NO ,0,0,0.997057893,-38.07262358,1,7,5,1,1,1073,29.957234,-95.503258,YES,Default,NO ,BusbarSection,0
7293,SANTA FE 2 0,115.0,NO ,0,0,0.999312746,-35.12229537,1,7,2,1,1,1074,29.364468,-95.131078,YES,Default,NO ,BusbarSection,0
7294,PORT BOLIVAR 0,115.0,NO ,0,0,1.019999981,-33.02786733,1,7,4,1,1,1075,29.506866,-94.520121,YES,Default,NO ,BusbarSection,0
7295,HOUSTON 42 0,115.0,NO ,0,0,0.983817955,-40.02361218,1,7,5,1,1,1076,29.999296,-95.400207,YES,Default,NO ,BusbarSection,0
7296,HOUSTON 85 0,115.0,NO ,0,0,0.979530479,-40.61086722,1,7,3,1,1,1077,29.776093,-95.603037,YES,Default,NO ,BusbarSection,0
7297,HOUSTON 50 0,115.0,NO ,0,0,0.982846601,-38.53201229,1,7,3,1,1,1078,29.635793,-95.432889,YES,Default,NO ,BusbarSection,0
7298,HOUSTON 62 0,115.0,NO ,0,0,0.98581468,-39.81074629,1,7,3,1,1,1079,29.830024,-95.474409,YES,Default,NO ,BusbarSection,0
7299,EAGLE LAKE 0,115.0,NO ,0,0,0.986178121,-37.40965774,1,7,1,1,1,1080,29.397447,-96.384508,YES,Default,NO ,BusbarSection,0
7300,CONROE 2 0,115.0,NO ,0,0,1.019999981,-42.05731728,1,7,5,1,1,1081,30.221853,-95.338811,YES,Default,NO ,BusbarSection,0
7301,WEBSTER 0,115.0,NO ,0,0,0.984930012,-36.6385582,1,7,4,1,1,1082,29.53864,-95.1361,YES,Default,NO ,BusbarSection,0
7302,SWEENY 0,115.0,NO ,0,0,1.002333883,-31.29299417,1,7,1,1,1,1083,28.933093,-95.734948,YES,Default,NO ,BusbarSection,0
7303,BLESSING 0,115.0,NO ,0,0,1.00945502,-34.28492471,1,7,1,1,1,1084,28.85788,-96.353868,YES,Default,NO ,BusbarSection,0
7304,WHARTON 1 0,500.0,NO ,0,0,1.021028014,-24.84283201,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7305,WHARTON 1 1,230.0,NO ,0,0,1.017441068,-28.92514342,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7306,WHARTON 1 2,115.0,NO ,0,0,1.005646525,-33.4648841,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7307,WHARTON 1 3,24.0,NO ,0,0,1.031504815,-23.71451343,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7308,WHARTON 1 4,24.0,NO ,0,0,1.030887248,-23.76625079,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7309,WHARTON 1 5,24.0,NO ,0,0,1.021028014,-24.84283201,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7310,WHARTON 1 6,24.0,NO ,0,0,1.038998482,-22.88207395,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7311,WHARTON 1 7,24.0,NO ,0,0,1.032325694,-23.62441816,1,7,1,1,1,1085,29.2878,-96.0683,YES,Default,NO ,BusbarSection,0
7312,LAKE JACKSON 0,230.0,NO ,0,0,1.022852447,-29.22150072,1,7,2,1,1,1086,29.050464,-95.475843,YES,Default,NO ,BusbarSection,0
7313,LAKE JACKSON 1,115.0,NO ,0,0,1.003680332,-32.85610472,1,7,2,1,1,1086,29.050464,-95.475843,YES,Default,NO ,BusbarSection,0
7314,BELLVILLE 0,115.0,NO ,0,0,0.980129432,-40.58903694,1,7,5,1,1,1087,29.987117,-96.252942,YES,Default,NO ,BusbarSection,0
7315,KATY 4 0,115.0,NO ,0,0,1.004118795,-40.25665086,1,7,3,1,1,1088,29.853215,-95.831456,YES,Default,NO ,BusbarSection,0
7316,HOUSTON 38 0,115.0,NO ,0,0,0.984885709,-37.76552808,1,7,3,1,1,1089,29.61065,-95.386863,YES,Default,NO ,BusbarSection,0
7317,FRIENDSWOOD 0,115.0,NO ,0,0,0.992725579,-35.69478066,1,7,4,1,1,1090,29.515074,-95.192133,YES,Default,NO ,BusbarSection,0
7318,HOUSTON 17 0,115.0,NO ,0,0,0.981729327,-37.99567472,1,7,4,1,1,1091,29.62042,-95.268939,YES,Default,NO ,BusbarSection,0
7319,HOUSTON 66 0,115.0,NO ,0,0,0.984279029,-39.85270096,1,7,5,1,1,1092,30.007063,-95.488362,YES,Default,NO ,BusbarSection,0
7320,FREEPORT 1 0,500.0,NO ,0,0,1.034330909,-27.49098823,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7321,FREEPORT 1 1,230.0,NO ,0,0,1.026904246,-28.78648564,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7322,FREEPORT 1 2,115.0,NO ,0,0,1.013410013,-32.10122582,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7323,FREEPORT 1 3,13.8,NO ,0,0,1.031574023,-27.05488775,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7324,FREEPORT 1 4,13.8,NO ,0,0,1.03052613,-26.90225213,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7325,FREEPORT 1 5,13.8,NO ,0,0,1.030498027,-26.89933475,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7326,FREEPORT 1 6,13.8,NO ,0,0,1.032488799,-27.20299435,1,7,2,1,1,1093,28.9802,-95.342,YES,Default,NO ,BusbarSection,0
7327,NEWGULF 0,230.0,NO ,0,0,1.020257189,-29.48938803,1,7,1,1,1,1094,29.2639,-95.8997,YES,Default,NO ,BusbarSection,0
7328,NEWGULF 1,115.0,NO ,0,0,1.01349687,-31.16309374,1,7,1,1,1,1094,29.2639,-95.8997,YES,Default,NO ,BusbarSection,0
7329,NEWGULF 2,13.8,NO ,0,0,1.039999962,-28.70932085,1,7,1,1,1,1094,29.2639,-95.8997,YES,Default,NO ,BusbarSection,0
7330,HOUSTON 60 0,115.0,NO ,0,0,0.988613337,-38.99587203,1,7,3,1,1,1095,29.704019,-95.460905,YES,Default,NO ,BusbarSection,0
7331,PASADENA 1 0,500.0,NO ,0,0,1.02608525,-26.86445915,1,7,4,1,1,1096,29.723333,-95.210278,YES,Default,NO ,BusbarSection,0
7332,PASADENA 1 1,230.0,NO ,0,0,1.013238569,-29.74044729,1,7,4,1,1,1096,29.723333,-95.210278,YES,Default,NO ,BusbarSection,0
7333,PASADENA 1 2,115.0,NO ,0,0,0.996696962,-35.3661185,1,7,4,1,1,1096,29.723333,-95.210278,YES,Default,NO ,BusbarSection,0
7334,PASADENA 1 3,20.0,NO ,0,0,1.02608525,-26.86445915,1,7,4,1,1,1096,29.723333,-95.210278,YES,Default,NO ,BusbarSection,0
7335,PASADENA 1 4,20.0,NO ,0,0,1.039999962,-26.19036093,1,7,4,1,1,1096,29.723333,-95.210278,YES,Default,NO ,BusbarSection,0
7336,STAFFORD 0,115.0,NO ,0,0,0.998820789,-37.34074833,1,7,3,1,1,1097,29.62431,-95.567968,YES,Default,NO ,BusbarSection,0
7337,EDNA 0,115.0,NO ,0,0,1.002403625,-37.28951258,1,7,6,1,1,1098,29.042415,-96.689715,YES,Default,NO ,BusbarSection,0
7338,HOUSTON 21 0,115.0,NO ,0,0,0.988029975,-37.88480133,1,7,4,1,1,1099,29.685621,-95.304159,YES,Default,NO ,BusbarSection,0
7339,NEEDVILLE 0,115.0,NO ,0,0,0.999017745,-33.22843237,1,7,1,1,1,1100,29.382583,-95.807011,YES,Default,NO ,BusbarSection,0
7340,SEALY 0,115.0,NO ,0,0,0.97934254,-40.85204118,1,7,3,1,1,1101,29.795148,-96.107713,YES,Default,NO ,BusbarSection,0
7341,KATY 3 0,500.0,NO ,0,0,1.017317452,-27.50071418,1,7,3,1,1,1102,29.74063,-95.829571,YES,Default,NO ,BusbarSection,0
7342,KATY 3 1,230.0,NO ,0,0,1.005963652,-32.75867239,1,7,3,1,1,1102,29.74063,-95.829571,YES,Default,NO ,BusbarSection,0
7343,KATY 3 2,115.0,NO ,0,0,0.978781656,-38.04832371,1,7,3,1,1,1102,29.74063,-95.829571,YES,Default,NO ,BusbarSection,0
7344,HOUSTON 37 0,115.0,NO ,0,0,0.979726119,-40.4094092,1,7,3,1,1,1103,29.860021,-95.382184,YES,Default,NO ,BusbarSection,0
7345,HOUSTON 19 0,115.0,NO ,0,0,0.989853178,-37.290583,1,7,4,1,1,1104,29.647012,-95.27663,YES,Default,NO ,BusbarSection,0
7346,THOMPSONS 0,500.0,NO ,0,0,1.032351927,-24.13080669,1,7,3,1,1,1105,29.4828,-95.6311,YES,Default,NO ,BusbarSection,0
7347,THOMPSONS 1,230.0,NO ,0,0,1.019824594,-27.87800135,1,7,3,1,1,1105,29.4828,-95.6311,YES,Default,NO ,BusbarSection,0
7348,THOMPSONS 2,115.0,NO ,0,0,1.009686816,-31.54404574,1,7,3,1,1,1105,29.4828,-95.6311,YES,Default,NO ,BusbarSection,0
